Time (s),T1 (°C),T2 (°C),Heater Input (V),Fan Input (V),Vane Input (V)
57.9,54.883,34.961,10.0,0.0,0.0
58.0,54.932,34.961,10.0,0.0,0.0
58.1,55.029,35.059,10.0,0.0,0.0
58.2,55.078,35.107,10.0,0.0,0.0
58.3,55.176,35.156,10.0,0.0,0.0
58.4,55.176,35.205,10.0,0.0,0.0
58.5,55.225,35.205,10.0,0.0,0.0
58.6,55.322,35.303,10.0,0.0,0.0
58.7,55.371,35.303,10.0,0.0,0.0
58.8,55.42,35.352,10.0,0.0,0.0
58.9,55.518,35.4,10.0,0.0,0.0
59.0,55.566,35.449,10.0,0.0,0.0
59.1,55.664,35.498,10.0,0.0,0.0
59.2,55.713,35.547,10.0,0.0,0.0
59.3,55.762,35.596,10.0,0.0,0.0
59.4,55.811,35.645,10.0,0.0,0.0
59.5,55.908,35.693,10.0,0.0,0.0
59.6,55.957,35.742,10.0,0.0,0.0
59.7,56.006,35.791,10.0,0.0,0.0
59.8,56.055,35.84,10.0,0.0,0.0
59.9,56.152,35.889,10.0,0.0,0.0
60.0,56.201,35.938,10.0,0.0,0.0
60.1,56.25,35.986,10.0,0.0,0.0
60.2,56.299,35.986,10.0,0.0,0.0
60.3,56.396,36.084,10.0,0.0,0.0
60.4,56.445,36.084,10.0,0.0,0.0
60.5,56.494,36.133,10.0,0.0,0.0
60.6,56.592,36.182,10.0,0.0,0.0
60.7,56.641,36.23,10.0,0.0,0.0
60.8,56.689,36.328,10.0,0.0,0.0
60.9,56.787,36.377,10.0,0.0,0.0
61.0,56.836,36.377,10.0,0.0,0.0
61.1,56.885,36.426,10.0,0.0,0.0
61.2,56.934,36.475,10.0,0.0,0.0
61.3,56.982,36.523,10.0,0.0,0.0
61.4,57.08,36.572,10.0,0.0,0.0
61.5,57.129,36.621,10.0,0.0,0.0
61.6,57.227,36.719,10.0,0.0,0.0
61.7,57.275,36.719,10.0,0.0,0.0
61.8,57.324,36.768,10.0,0.0,0.0
61.9,57.373,36.816,10.0,0.0,0.0
62.0,57.422,36.865,10.0,0.0,0.0
62.1,57.52,36.914,10.0,0.0,0.0
62.2,57.568,36.963,10.0,0.0,0.0
62.3,57.666,37.012,10.0,0.0,0.0
62.4,57.666,37.061,10.0,0.0,0.0
62.5,57.715,37.109,10.0,0.0,0.0
62.6,57.812,37.158,10.0,0.0,0.0
62.7,57.861,37.207,10.0,0.0,0.0
62.8,57.959,37.256,10.0,0.0,0.0
62.9,58.008,37.305,10.0,0.0,0.0
63.0,58.057,37.354,10.0,0.0,0.0
63.1,58.105,37.402,10.0,0.0,0.0
63.2,58.154,37.451,10.0,0.0,0.0
63.3,58.252,37.5,10.0,0.0,0.0
63.4,58.301,37.549,10.0,0.0,0.0
63.5,58.35,37.598,10.0,0.0,0.0
63.6,58.447,37.646,10.0,0.0,0.0
63.7,58.496,37.695,10.0,0.0,0.0
63.8,58.545,37.744,10.0,0.0,0.0
63.9,58.594,37.793,10.0,0.0,0.0
64.0,58.691,37.842,10.0,0.0,0.0
64.1,58.74,37.891,10.0,0.0,0.0
64.2,58.789,37.939,10.0,0.0,0.0
64.3,58.838,37.988,10.0,0.0,0.0
64.4,58.887,38.037,10.0,0.0,0.0
64.5,58.984,38.086,10.0,0.0,0.0
64.6,59.033,38.135,10.0,0.0,0.0
64.7,59.082,38.184,10.0,0.0,0.0
64.8,59.131,38.232,10.0,0.0,0.0
64.9,59.229,38.281,10.0,0.0,0.0
65.0,59.277,38.33,10.0,0.0,0.0
65.1,59.326,38.379,10.0,0.0,0.0
65.2,59.375,38.379,10.0,0.0,0.0
65.3,59.473,38.477,10.0,0.0,0.0
65.4,59.473,38.525,10.0,0.0,0.0
65.5,59.57,38.574,10.0,0.0,0.0
65.6,59.619,38.623,10.0,0.0,0.0
65.7,59.668,38.623,9.902,0.0,0.0
65.8,59.717,38.721,9.705,0.0,0.0
65.9,59.814,38.77,9.508,0.0,0.0
66.0,59.863,38.818,9.31,0.0,0.0
66.1,59.912,38.867,9.111,0.0,0.0
66.2,59.961,38.916,8.912,0.0,0.0
66.3,60.01,38.965,8.912,0.0,0.0
66.4,60.059,39.014,8.712,0.0,0.0
66.5,60.156,39.062,8.512,0.0,0.0
66.6,60.205,39.111,8.312,0.0,0.0
66.7,60.254,39.16,8.11,0.0,0.0
66.8,60.303,39.209,7.908,0.0,0.0
66.9,60.4,39.258,7.705,0.0,0.0
67.0,60.449,39.307,7.502,0.0,0.0
67.1,60.498,39.355,7.298,0.0,0.0
67.2,60.547,39.404,7.094,0.0,0.0
67.3,60.596,39.453,6.889,0.0,0.0
67.4,60.693,39.502,6.683,0.0,0.0
67.5,60.693,39.551,6.478,0.0,0.0
67.6,60.791,39.6,6.271,0.0,0.0
67.7,60.84,39.648,6.063,0.0,0.0
67.8,60.938,39.746,5.854,0.0,0.0
67.9,60.986,39.746,5.645,0.0,0.0
68.0,61.035,39.844,5.435,0.0,0.0
68.1,61.084,39.844,5.225,0.0,0.0
68.2,61.133,39.941,5.225,0.0,0.0
68.3,61.23,39.99,5.014,0.0,0.0
68.4,61.279,40.039,4.803,0.0,0.0
68.5,61.328,40.039,4.59,0.0,0.0
68.6,61.377,40.088,4.377,0.0,0.0
68.7,61.426,40.186,4.164,0.0,0.0
68.8,61.475,40.234,3.95,0.0,0.0
68.9,61.572,40.283,3.736,0.0,0.0
69.0,61.621,40.332,3.521,0.0,0.0
69.1,61.67,40.381,3.306,0.0,0.0
69.2,61.719,40.43,3.089,0.0,0.0
69.3,61.816,40.479,2.873,0.0,0.0
69.4,61.816,40.527,2.656,0.0,0.0
69.5,61.865,40.576,2.437,0.0,0.0
69.6,61.914,40.625,2.219,0.0,0.0
69.7,62.012,40.674,2.0,0.0,0.0
69.8,62.061,40.723,1.78,0.0,0.0
69.9,62.109,40.771,1.559,0.0,0.0
70.0,62.158,40.82,1.338,0.0,0.0
70.1,62.207,40.869,1.117,0.0,0.0
70.2,62.305,40.967,1.117,0.0,0.0
70.3,62.354,40.967,0.895,0.0,0.0
70.4,62.402,41.016,0.672,0.0,0.0
70.5,62.402,41.016,0.448,0.0,0.0
70.6,62.549,41.162,0.224,0.0,0.0
70.7,62.549,41.162,0.0,0.0,0.0
70.8,62.598,41.211,0.0,0.0,0.0
70.9,62.646,41.26,0.0,0.0,0.0
71.0,62.695,41.309,0.0,0.0,0.0
71.1,62.744,41.357,0.0,0.0,0.0
71.2,62.793,41.406,0.0,0.0,0.0
71.3,62.842,41.455,0.0,0.0,0.0
71.4,62.891,41.504,0.0,0.0,0.0
71.5,62.939,41.553,0.0,0.0,0.0
71.6,62.988,41.602,0.0,0.0,0.0
71.7,63.037,41.699,0.0,0.0,0.0
71.8,63.086,41.748,0.0,0.0,0.0
71.9,63.135,41.797,0.0,0.0,0.0
72.0,63.184,41.797,0.0,0.0,0.0
72.1,63.232,41.846,0.0,0.0,0.0
72.2,63.281,41.943,0.0,0.0,0.0
72.3,63.33,41.992,0.0,0.0,0.0
72.4,63.379,42.041,0.0,0.0,0.0
72.5,63.428,42.09,0.0,0.0,0.0
72.6,63.477,42.139,0.0,0.0,0.0
72.7,63.525,42.188,0.0,0.0,0.0
72.8,63.574,42.236,0.0,0.0,0.0
72.9,63.623,42.285,0.0,0.0,0.0
73.0,63.672,42.334,0.0,0.0,0.0
73.1,63.721,42.383,0.0,0.0,0.0
73.2,63.77,42.432,0.0,0.0,0.0
73.3,63.77,42.48,0.0,0.0,0.0
73.4,63.818,42.529,0.0,0.0,0.0
73.5,63.867,42.578,0.0,0.0,0.0
73.6,63.916,42.676,0.0,0.0,0.0
73.7,63.965,42.725,0.0,0.0,0.0
73.8,64.014,42.773,0.0,0.0,0.0
73.9,64.014,42.773,0.0,0.0,0.0
74.0,64.062,42.822,0.0,0.0,0.0
74.1,64.111,42.92,0.0,0.0,0.0
74.2,64.16,42.969,0.0,0.0,0.0
74.3,64.16,43.018,0.0,0.0,0.0
74.4,64.209,43.066,0.0,0.0,0.0
74.5,64.258,43.115,0.0,0.0,0.0
74.6,64.307,43.213,0.0,0.0,0.0
74.7,64.307,43.213,0.0,0.0,0.0
74.8,64.355,43.262,0.0,0.0,0.0
74.9,64.355,43.311,0.0,0.0,0.0
75.0,64.453,43.359,0.0,0.0,0.0
75.1,64.453,43.408,0.0,0.0,0.0
75.2,64.453,43.457,0.0,0.0,0.0
75.3,64.502,43.506,0.0,0.0,0.0
75.4,64.551,43.555,0.0,0.0,0.0
75.5,64.551,43.604,0.0,0.0,0.0
75.6,64.6,43.701,0.0,0.0,0.0
75.7,64.648,43.701,0.0,0.0,0.0
75.8,64.648,43.799,0.0,0.0,0.0
75.9,64.697,43.848,0.0,0.0,0.0
76.0,64.697,43.848,0.0,0.0,0.0
76.1,64.746,43.896,0.0,0.0,0.0
76.2,64.795,43.994,0.0,0.0,0.0
76.3,64.795,44.043,0.0,0.0,0.0
76.4,64.795,44.092,0.0,0.0,0.0
76.5,64.844,44.141,0.0,0.0,0.0
76.6,64.893,44.238,0.0,0.0,0.0
76.7,64.893,44.238,0.0,0.0,0.0
76.8,64.941,44.287,0.0,0.0,0.0
76.9,64.941,44.336,0.0,0.0,0.0
77.0,64.99,44.385,0.0,0.0,0.0
77.1,64.99,44.434,0.0,0.0,0.0
77.2,65.039,44.482,0.0,0.0,0.0
77.3,65.039,44.531,0.0,0.0,0.0
77.4,65.088,44.58,0.0,0.0,0.0
77.5,65.088,44.678,0.0,0.0,0.0
77.6,65.088,44.678,0.0,0.0,0.0
77.7,65.137,44.775,0.0,0.0,0.0
77.8,65.137,44.775,0.0,0.0,0.0
77.9,65.137,44.824,0.0,0.0,0.0
78.0,65.137,44.873,0.0,0.0,0.0
78.1,65.186,44.922,0.0,0.0,0.0
78.2,65.234,44.971,0.0,0.0,0.0
78.3,65.234,45.02,0.0,0.0,0.0
78.4,65.234,45.068,0.0,0.0,0.0
78.5,65.234,45.117,0.0,0.0,0.0
78.6,65.283,45.215,0.0,0.0,0.0
78.7,65.283,45.215,0.0,0.0,0.0
78.8,65.332,45.264,0.0,0.0,0.0
78.9,65.332,45.312,0.0,0.0,0.0
79.0,65.381,45.41,0.0,0.0,0.0
79.1,65.381,45.459,0.0,0.0,0.0
79.2,65.381,45.508,0.0,0.0,0.0
79.3,65.381,45.557,0.0,0.0,0.0
79.4,65.381,45.557,0.0,0.0,0.0
79.5,65.381,45.605,0.0,0.0,0.0
79.6,65.43,45.703,0.0,0.0,0.0
79.7,65.43,45.703,0.0,0.0,0.0
79.8,65.43,45.801,0.0,0.0,0.0
79.9,65.43,45.85,0.0,0.0,0.0
80.0,65.43,45.898,0.0,0.0,0.0
80.1,65.43,45.898,0.0,0.0,0.0
80.2,65.479,45.996,0.0,0.0,0.0
80.3,65.479,46.045,0.0,0.0,0.0
80.4,65.479,46.045,0.0,0.0,0.0
80.5,65.479,46.143,0.0,0.0,0.0
80.6,65.479,46.143,0.0,0.0,0.0
80.7,65.479,46.24,0.0,0.0,0.0
80.8,65.527,46.289,0.0,0.0,0.0
80.9,65.527,46.289,0.0,0.0,0.0
81.0,65.527,46.387,0.0,0.0,0.0
81.1,65.527,46.436,0.0,0.0,0.0
81.2,65.527,46.436,0.0,0.0,0.0
81.3,65.527,46.484,0.0,0.0,0.0
81.4,65.527,46.582,0.0,0.0,0.0
81.5,65.527,46.582,0.0,0.0,0.0
81.6,65.527,46.631,0.0,0.0,0.0
81.7,65.527,46.68,0.0,0.0,0.0
81.8,65.527,46.729,0.0,0.0,0.0
81.9,65.527,46.826,0.0,0.0,0.0
82.0,65.527,46.826,0.0,0.0,0.0
82.1,65.527,46.875,0.0,0.0,0.0
82.2,65.576,46.973,0.0,0.0,0.0
82.3,65.576,46.973,0.0,0.0,0.0
82.4,65.576,47.021,0.0,0.0,0.0
82.5,65.527,47.07,0.0,0.0,0.0
82.6,65.527,47.119,0.0,0.0,0.0
82.7,65.527,47.168,0.0,0.0,0.0
82.8,65.576,47.217,0.0,0.0,0.0
82.9,65.527,47.266,0.0,0.0,0.0
83.0,65.576,47.314,0.0,0.0,0.0
83.1,65.527,47.314,0.0,0.0,0.0
83.2,65.576,47.412,0.0,0.0,0.0
83.3,65.527,47.461,0.0,0.0,0.0
83.4,65.527,47.51,0.0,0.0,0.0
83.5,65.527,47.559,0.0,0.0,0.0
83.6,65.527,47.559,0.0,0.0,0.0
83.7,65.576,47.656,0.0,0.0,0.0
83.8,65.527,47.705,0.0,0.0,0.0
83.9,65.527,47.705,0.0,0.0,0.0
84.0,65.527,47.754,0.0,0.0,0.0
84.1,65.527,47.803,0.0,0.0,0.0
84.2,65.527,47.852,0.0,0.0,0.0
84.3,65.527,47.9,0.0,0.0,0.0
84.4,65.479,47.949,0.0,0.0,0.0
84.5,65.479,47.998,0.0,0.0,0.0
84.6,65.479,48.047,0.0,0.0,0.0
84.7,65.479,48.047,0.0,0.0,0.0
84.8,65.527,48.145,0.0,0.0,0.0
84.9,65.479,48.145,0.0,0.0,0.0
85.0,65.479,48.193,0.0,0.0,0.0
85.1,65.479,48.242,0.0,0.0,0.0
85.2,65.479,48.34,0.0,0.0,0.0
85.3,65.43,48.291,0.0,0.0,0.0
85.4,65.479,48.389,0.0,0.0,0.0
85.5,65.43,48.389,0.0,0.0,0.0
85.6,65.43,48.486,0.0,0.0,0.0
85.7,65.43,48.535,0.0,0.0,0.0
85.8,65.43,48.584,0.0,0.0,0.0
85.9,65.43,48.584,0.0,0.0,0.0
86.0,65.43,48.633,0.0,0.0,0.0
86.1,65.43,48.682,0.0,0.0,0.0
86.2,65.381,48.73,0.0,0.0,0.0
86.3,65.381,48.779,0.0,0.0,0.0
86.4,65.381,48.828,0.0,0.0,0.0
86.5,65.381,48.877,0.0,0.0,0.0
86.6,65.381,48.926,0.0,0.0,0.0
86.7,65.332,48.926,0.0,0.0,0.0
86.8,65.381,48.975,0.0,0.0,0.0
86.9,65.332,49.023,0.0,0.0,0.0
87.0,65.332,49.072,0.0,0.0,0.0
87.1,65.332,49.121,0.0,0.0,0.0
87.2,65.332,49.17,0.0,0.0,0.0
87.3,65.283,49.17,0.0,0.0,0.0
87.4,65.283,49.219,0.0,0.0,0.0
87.5,65.283,49.268,0.0,0.0,0.0
87.6,65.234,49.316,0.0,0.0,0.0
87.7,65.234,49.365,0.0,0.0,0.0
87.8,65.283,49.414,0.0,0.0,0.0
87.9,65.234,49.463,0.0,0.0,0.0
88.0,65.234,49.463,0.0,0.0,0.0
88.1,65.234,49.561,0.0,0.0,0.0
88.2,65.234,49.561,0.0,0.0,0.0
88.3,65.186,49.561,0.0,0.0,0.0
88.4,65.234,49.658,0.0,0.0,0.0
88.5,65.186,49.658,0.0,0.0,0.0
88.6,65.186,49.707,0.0,0.0,0.0
88.7,65.186,49.756,0.0,0.0,0.0
88.8,65.137,49.756,0.0,0.0,0.0
88.9,65.137,49.854,0.0,0.0,0.0
89.0,65.186,49.902,0.0,0.0,0.0
89.1,65.137,49.951,0.0,0.0,0.0
89.2,65.088,49.951,0.0,0.0,0.0
89.3,65.088,50.0,0.0,0.0,0.0
89.4,65.088,50.049,0.0,0.0,0.0
89.5,65.088,50.049,0.0,0.0,0.0
89.6,65.088,50.098,0.0,0.0,0.0
89.7,65.039,50.146,0.0,0.0,0.0
89.8,65.039,50.146,0.0,0.0,0.0
89.9,65.039,50.195,0.0,0.0,0.0
90.0,65.039,50.244,0.0,0.0,0.0
