Time (s),T1 (°C),T2 (°C),Heater Input (V),Fan Input (V),Vane Input (V)
57.9,44.434,34.57,0.0,0.0,0.0
58.0,44.385,34.57,0.0,0.0,0.0
58.1,44.385,34.619,0.0,0.0,0.0
58.2,44.385,34.668,0.0,0.0,0.0
58.3,44.336,34.619,0.0,0.0,0.0
58.4,44.385,34.668,0.0,0.0,0.0
58.5,44.385,34.717,0.0,0.0,0.0
58.6,44.385,34.766,0.0,0.0,0.0
58.7,44.336,34.717,0.0,0.0,0.0
58.8,44.336,34.766,0.0,0.0,0.0
58.9,44.336,34.814,0.0,0.0,0.0
59.0,44.336,34.814,0.0,0.0,0.0
59.1,44.336,34.863,0.0,0.0,0.0
59.2,44.336,34.863,0.0,0.0,0.0
59.3,44.287,34.863,0.0,0.0,0.0
59.4,44.287,34.912,0.0,0.0,0.0
59.5,44.287,34.912,0.0,0.0,0.0
59.6,44.287,34.961,0.0,0.0,0.0
59.7,44.287,35.01,0.0,0.0,0.0
59.8,44.287,35.01,0.0,0.0,0.0
59.9,44.287,35.059,0.0,0.0,0.0
60.0,44.287,35.059,0.0,0.0,0.0
60.1,44.287,35.107,0.0,0.0,0.0
60.2,44.287,35.107,0.0,0.0,0.0
60.3,44.238,35.156,0.0,0.0,0.0
60.4,44.287,35.156,0.0,0.0,0.0
60.5,44.238,35.205,0.0,0.0,0.0
60.6,44.238,35.205,0.0,0.0,0.0
60.7,44.238,35.254,0.0,0.0,0.0
60.8,44.238,35.254,0.0,0.0,0.0
60.9,44.189,35.254,0.0,0.0,0.0
61.0,44.238,35.303,0.0,0.0,0.0
61.1,44.238,35.352,0.0,0.0,0.0
61.2,44.189,35.352,0.0,0.0,0.0
61.3,44.189,35.352,0.0,0.0,0.0
61.4,44.189,35.4,0.0,0.0,0.0
61.5,44.189,35.4,0.0,0.0,0.0
61.6,44.189,35.449,0.0,0.0,0.0
61.7,44.141,35.449,0.0,0.0,0.0
61.8,44.189,35.498,0.0,0.0,0.0
61.9,44.189,35.547,0.0,0.0,0.0
62.0,44.141,35.547,0.0,0.0,0.0
62.1,44.141,35.596,0.0,0.0,0.0
62.2,44.141,35.596,0.0,0.0,0.0
62.3,44.141,35.596,0.0,0.0,0.0
62.4,44.092,35.596,0.0,0.0,0.0
62.5,44.141,35.693,0.0,0.0,0.0
62.6,44.141,35.693,0.0,0.0,0.0
62.7,44.141,35.693,0.0,0.0,0.0
62.8,44.092,35.742,0.0,0.0,0.0
62.9,44.092,35.742,0.0,0.0,0.0
63.0,44.092,35.742,0.0,0.0,0.0
63.1,44.092,35.791,0.0,0.0,0.0
63.2,44.092,35.84,0.0,0.0,0.0
63.3,44.043,35.84,0.0,0.0,0.0
63.4,44.043,35.84,0.0,0.0,0.0
63.5,44.043,35.889,0.0,0.0,0.0
63.6,44.043,35.889,0.0,0.0,0.0
63.7,44.043,35.938,0.0,0.0,0.0
63.8,44.043,35.986,0.0,0.0,0.0
63.9,43.994,35.938,0.0,0.0,0.0
64.0,44.043,35.986,0.0,0.0,0.0
64.1,43.994,35.986,0.0,0.0,0.0
64.2,44.043,36.035,0.0,0.0,0.0
64.3,43.994,36.035,0.0,0.0,0.0
64.4,43.994,36.084,0.0,0.0,0.0
64.5,43.994,36.084,0.0,0.0,0.0
64.6,43.945,36.084,0.0,0.0,0.0
64.7,43.994,36.133,0.0,0.0,0.0
64.8,43.945,36.133,0.0,0.0,0.0
64.9,43.945,36.182,0.0,0.0,0.0
65.0,43.945,36.182,0.0,0.0,0.0
65.1,43.945,36.23,0.0,0.0,0.0
65.2,43.896,36.23,0.0,0.0,0.0
65.3,43.896,36.23,0.0,0.0,0.0
65.4,43.945,36.279,0.0,0.0,0.0
65.5,43.945,36.328,0.0,0.0,0.0
65.6,43.896,36.328,0.0,0.0,0.0
65.7,43.896,36.328,0.0,0.0,0.0
65.8,43.896,36.328,0.0,0.0,0.0
65.9,43.896,36.377,0.0,0.0,0.0
66.0,43.896,36.377,0.0,0.0,0.0
66.1,43.848,36.426,0.0,0.0,0.0
66.2,43.848,36.426,0.0,0.0,0.0
66.3,43.848,36.426,0.0,0.0,0.0
66.4,43.848,36.475,0.0,0.0,0.0
66.5,43.848,36.475,0.0,0.0,0.0
66.6,43.848,36.523,0.0,0.0,0.0
66.7,43.848,36.572,0.0,0.0,0.0
66.8,43.799,36.523,0.0,0.0,0.0
66.9,43.799,36.572,0.0,0.0,0.0
67.0,43.799,36.572,0.0,0.0,0.0
67.1,43.799,36.621,0.0,0.0,0.0
67.2,43.799,36.621,0.0,0.0,0.0
67.3,43.799,36.67,0.0,0.0,0.0
67.4,43.75,36.67,0.0,0.0,0.0
67.5,43.75,36.67,0.0,0.0,0.0
67.6,43.75,36.719,0.0,0.0,0.0
67.7,43.701,36.719,0.0,0.0,0.0
67.8,43.75,36.768,0.0,0.0,0.0
67.9,43.75,36.768,0.0,0.0,0.0
68.0,43.701,36.768,0.0,0.0,0.0
68.1,43.75,36.816,0.0,0.0,0.0
68.2,43.701,36.816,0.0,0.0,0.0
68.3,43.701,36.865,0.0,0.0,0.0
68.4,43.701,36.865,0.0,0.0,0.0
68.5,43.701,36.865,0.0,0.0,0.0
68.6,43.701,36.914,0.0,0.0,0.0
68.7,43.701,36.963,0.0,0.0,0.0
68.8,43.652,36.914,0.0,0.0,0.0
68.9,43.652,36.963,0.0,0.0,0.0
69.0,43.652,36.963,0.0,0.0,0.0
69.1,43.652,36.963,0.0,0.0,0.0
69.2,43.652,37.012,0.0,0.0,0.0
69.3,43.652,37.012,0.0,0.0,0.0
69.4,43.604,37.012,0.0,0.0,0.0
69.5,43.604,37.061,0.0,0.0,0.0
69.6,43.604,37.061,0.0,0.0,0.0
69.7,43.604,37.109,0.0,0.0,0.0
69.8,43.604,37.158,0.0,0.0,0.0
69.9,43.604,37.109,0.0,0.0,0.0
70.0,43.555,37.158,0.0,0.0,0.0
70.1,43.555,37.158,0.0,0.0,0.0
70.2,43.555,37.158,0.0,0.0,0.0
70.3,43.604,37.256,0.0,0.0,0.0
70.4,43.555,37.207,0.0,0.0,0.0
70.5,43.555,37.256,0.0,0.0,0.0
70.6,43.506,37.256,0.0,0.0,0.0
70.7,43.555,37.305,0.0,0.0,0.0
70.8,43.506,37.305,0.0,0.0,0.0
70.9,43.506,37.305,0.0,0.0,0.0
71.0,43.506,37.354,0.0,0.0,0.0
71.1,43.506,37.354,0.0,0.0,0.0
71.2,43.506,37.354,0.0,0.0,0.0
71.3,43.506,37.402,0.0,0.0,0.0
71.4,43.506,37.402,0.0,0.0,0.0
71.5,43.457,37.402,0.0,0.0,0.0
71.6,43.457,37.402,0.0,0.0,0.0
71.7,43.457,37.451,0.0,0.0,0.0
71.8,43.457,37.451,0.0,0.0,0.0
71.9,43.457,37.451,0.0,0.0,0.0
72.0,43.408,37.451,0.0,0.0,0.0
72.1,43.408,37.5,0.0,0.0,0.0
72.2,43.408,37.5,0.0,0.0,0.0
72.3,43.408,37.549,0.0,0.0,0.0
72.4,43.408,37.549,0.0,0.0,0.0
72.5,43.408,37.549,0.0,0.0,0.0
72.6,43.408,37.598,0.0,0.0,0.0
72.7,43.359,37.598,0.0,0.0,0.0
72.8,43.359,37.646,0.0,0.0,0.0
72.9,43.359,37.646,0.0,0.0,0.0
73.0,43.359,37.646,0.0,0.0,0.0
73.1,43.359,37.646,0.0,0.0,0.0
73.2,43.359,37.695,0.0,0.0,0.0
73.3,43.311,37.695,0.0,0.0,0.0
73.4,43.311,37.695,0.0,0.0,0.0
73.5,43.311,37.695,0.0,0.0,0.0
73.6,43.311,37.744,0.0,0.0,0.0
73.7,43.311,37.744,0.0,0.0,0.0
73.8,43.262,37.744,0.0,0.0,0.0
73.9,43.311,37.793,0.0,0.0,0.0
74.0,43.262,37.793,0.0,0.0,0.0
74.1,43.262,37.793,0.0,0.0,0.0
74.2,43.262,37.793,0.0,0.0,0.0
74.3,43.262,37.842,0.0,0.0,0.0
74.4,43.213,37.842,0.0,0.0,0.0
74.5,43.262,37.891,0.0,0.0,0.0
74.6,43.213,37.891,0.0,0.0,0.0
74.7,43.213,37.891,0.0,0.0,0.0
74.8,43.213,37.891,0.0,0.0,0.0
74.9,43.213,37.939,0.0,0.0,0.0
75.0,43.213,37.939,0.0,0.0,0.0
75.1,43.213,37.939,0.0,0.0,0.0
75.2,43.213,37.939,0.0,0.0,0.0
75.3,43.164,37.988,0.0,0.0,0.0
75.4,43.164,37.988,0.0,0.0,0.0
75.5,43.115,37.988,0.0,0.0,0.0
75.6,43.164,38.037,0.0,0.0,0.0
75.7,43.164,38.037,0.0,0.0,0.0
75.8,43.164,38.037,0.0,0.0,0.0
75.9,43.115,38.037,0.0,0.0,0.0
76.0,43.115,38.086,0.0,0.0,0.0
76.1,43.115,38.086,0.0,0.0,0.0
76.2,43.115,38.135,0.0,0.0,0.0
76.3,43.115,38.135,0.0,0.0,0.0
76.4,43.115,38.135,0.0,0.0,0.0
76.5,43.066,38.135,0.0,0.0,0.0
76.6,43.115,38.184,0.0,0.0,0.0
76.7,43.115,38.184,0.0,0.0,0.0
76.8,43.018,38.184,0.0,0.0,0.0
76.9,43.066,38.184,0.0,0.0,0.0
77.0,43.066,38.232,0.0,0.0,0.0
77.1,43.018,38.232,0.0,0.0,0.0
77.2,43.018,38.232,0.0,0.0,0.0
77.3,43.018,38.232,0.0,0.0,0.0
77.4,43.018,38.281,0.0,0.0,0.0
77.5,43.018,38.281,0.0,0.0,0.0
77.6,43.018,38.281,0.0,0.0,0.0
77.7,43.018,38.33,0.0,0.0,0.0
77.8,42.969,38.33,0.0,0.0,0.0
77.9,42.969,38.33,0.0,0.0,0.0
78.0,42.969,38.379,0.0,0.0,0.0
78.1,42.969,38.379,0.0,0.0,0.0
78.2,42.969,38.379,0.0,0.0,0.0
78.3,42.92,38.379,0.0,0.0,0.0
78.4,42.969,38.428,0.0,0.0,0.0
78.5,42.92,38.428,0.0,0.0,0.0
78.6,42.92,38.428,0.0,0.0,0.0
78.7,42.92,38.477,0.0,0.0,0.0
78.8,42.871,38.428,0.0,0.0,0.0
78.9,42.92,38.477,0.0,0.0,0.0
79.0,42.92,38.477,0.0,0.0,0.0
79.1,42.92,38.525,0.0,0.0,0.0
79.2,42.92,38.525,0.0,0.0,0.0
79.3,42.871,38.525,0.0,0.0,0.0
79.4,42.871,38.525,0.0,0.0,0.0
79.5,42.871,38.525,0.0,0.0,0.0
79.6,42.871,38.574,0.0,0.0,0.0
79.7,42.871,38.574,0.0,0.0,0.0
79.8,42.871,38.574,0.0,0.0,0.0
79.9,42.871,38.623,0.0,0.0,0.0
80.0,42.871,38.623,0.0,0.0,0.0
80.1,42.822,38.623,0.0,0.0,0.0
80.2,42.822,38.623,0.0,0.0,0.0
80.3,42.822,38.672,0.0,0.0,0.0
80.4,42.822,38.672,0.0,0.0,0.0
80.5,42.773,38.672,0.0,0.0,0.0
80.6,42.822,38.721,0.0,0.0,0.0
80.7,42.822,38.721,0.0,0.0,0.0
80.8,42.773,38.721,0.0,0.0,0.0
80.9,42.773,38.721,0.0,0.0,0.0
81.0,42.773,38.721,0.0,0.0,0.0
81.1,42.773,38.77,0.0,0.0,0.0
81.2,42.773,38.77,0.0,0.0,0.0
81.3,42.725,38.77,0.0,0.0,0.0
81.4,42.725,38.77,0.0,0.0,0.0
81.5,42.725,38.77,0.0,0.0,0.0
81.6,42.725,38.818,0.0,0.0,0.0
81.7,42.725,38.818,0.0,0.0,0.0
81.8,42.725,38.818,0.0,0.0,0.0
81.9,42.676,38.818,0.0,0.0,0.0
82.0,42.676,38.867,0.0,0.0,0.0
82.1,42.676,38.867,0.0,0.0,0.0
82.2,42.676,38.867,0.0,0.0,0.0
82.3,42.676,38.916,0.0,0.0,0.0
82.4,42.676,38.916,0.0,0.0,0.0
82.5,42.676,38.916,0.0,0.0,0.0
82.6,42.627,38.916,0.0,0.0,0.0
82.7,42.627,38.916,0.0,0.0,0.0
82.8,42.627,38.916,0.0,0.0,0.0
82.9,42.578,38.916,0.0,0.0,0.0
83.0,42.627,38.965,0.0,0.0,0.0
83.1,42.627,38.965,0.0,0.0,0.0
83.2,42.627,38.965,0.0,0.0,0.0
83.3,42.627,39.014,0.0,0.0,0.0
83.4,42.578,39.014,0.0,0.0,0.0
83.5,42.578,39.014,0.0,0.0,0.0
83.6,42.627,39.062,0.0,0.0,0.0
83.7,42.578,39.062,0.0,0.0,0.0
83.8,42.578,39.062,0.0,0.0,0.0
83.9,42.529,39.014,0.0,0.0,0.0
84.0,42.578,39.062,0.0,0.0,0.0
84.1,42.529,39.062,0.0,0.0,0.0
84.2,42.529,39.062,0.0,0.0,0.0
84.3,42.529,39.111,0.0,0.0,0.0
84.4,42.48,39.062,0.0,0.0,0.0
84.5,42.529,39.16,0.0,0.0,0.0
84.6,42.48,39.111,0.0,0.0,0.0
84.7,42.48,39.111,0.0,0.0,0.0
84.8,42.48,39.16,0.0,0.0,0.0
84.9,42.48,39.209,0.0,0.0,0.0
85.0,42.48,39.209,0.0,0.0,0.0
85.1,42.48,39.16,0.0,0.0,0.0
85.2,42.432,39.16,0.0,0.0,0.0
85.3,42.432,39.209,0.0,0.0,0.0
85.4,42.48,39.258,0.0,0.0,0.0
85.5,42.432,39.209,0.0,0.0,0.0
85.6,42.432,39.209,0.0,0.0,0.0
85.7,42.432,39.258,0.0,0.0,0.0
85.8,42.383,39.258,0.0,0.0,0.0
85.9,42.432,39.307,0.0,0.0,0.0
86.0,42.383,39.307,0.0,0.0,0.0
86.1,42.383,39.307,0.0,0.0,0.0
86.2,42.383,39.307,0.0,0.0,0.0
86.3,42.383,39.307,0.0,0.0,0.0
86.4,42.383,39.307,0.0,0.0,0.0
86.5,42.334,39.307,0.0,0.0,0.0
86.6,42.334,39.307,0.0,0.0,0.0
86.7,42.334,39.355,0.0,0.0,0.0
86.8,42.334,39.355,0.0,0.0,0.0
86.9,42.334,39.355,0.0,0.0,0.0
87.0,42.334,39.355,0.0,0.0,0.0
87.1,42.334,39.404,0.0,0.0,0.0
87.2,42.285,39.404,0.0,0.0,0.0
87.3,42.334,39.404,0.0,0.0,0.0
87.4,42.285,39.404,0.0,0.0,0.0
87.5,42.285,39.404,0.0,0.0,0.0
87.6,42.285,39.404,0.0,0.0,0.0
87.7,42.285,39.453,0.0,0.0,0.0
87.8,42.285,39.453,0.0,0.0,0.0
87.9,42.285,39.453,0.0,0.0,0.0
88.0,42.236,39.453,0.0,0.0,0.0
88.1,42.285,39.502,0.0,0.0,0.0
88.2,42.236,39.453,0.0,0.0,0.0
88.3,42.236,39.502,0.0,0.0,0.0
88.4,42.236,39.502,0.0,0.0,0.0
88.5,42.236,39.502,0.0,0.0,0.0
88.6,42.236,39.502,0.0,0.0,0.0
88.7,42.188,39.502,0.0,0.0,0.0
88.8,42.188,39.502,0.0,0.0,0.0
88.9,42.188,39.551,0.0,0.0,0.0
89.0,42.188,39.551,0.0,0.0,0.0
89.1,42.188,39.551,0.0,0.0,0.0
89.2,42.188,39.551,0.0,0.0,0.0
89.3,42.139,39.551,0.0,0.0,0.0
89.4,42.188,39.551,0.0,0.0,0.0
89.5,42.139,39.6,0.0,0.0,0.0
89.6,42.139,39.6,0.0,0.0,0.0
89.7,42.139,39.6,0.0,0.0,0.0
89.8,42.139,39.6,0.0,0.0,0.0
89.9,42.139,39.6,0.0,0.0,0.0
90.0,42.139,39.6,0.0,0.0,0.0
